titulo,director,anio,duracion,link_pelicula,letterboxd,tags,poster
"Crespo, la continuidad de la memoria",Eduardo Crespo,2016,65,https://drive.google.com/file/d/1F0K8wdN6r-Z3zEdqnVMCUf8H_PjbrMV2/view?usp=sharing,https://letterboxd.com/film/crespo-la-continuidad-de-la-memoria/,,
"León, reflejos de una pasión",José Glusman,2015,68,https://drive.google.com/file/d/1hsApqPPQPDF5yS18sTofYVAjPHmAJ3mC/view?usp=sharing,https://letterboxd.com/film/leon-reflejos-de-una-pasion/,,
Una banda de chicas,Marilina Giménez,2020,83,https://drive.google.com/file/d/1nE6rbvFONsYTo7u1QPVCfAkRHzlj-C3v/view?usp=sharing,https://letterboxd.com/film/a-girls-band/,,
Tan cerca como pueda,Eduardo Crespo,2012,75,https://drive.google.com/file/d/1B_nE784J9lvu9HK3N3-BLL7BkDIXcG20/view?usp=sharing,https://letterboxd.com/film/as-close-as-possible/,,
Salsipuedes,Mariano Luque,2012,66,https://drive.google.com/file/d/13eZvTGqrHwmAxVt_no1G6O2iKqS55gF8/view?usp=sharing,https://letterboxd.com/film/salsipuedes/,,
Algunos días sin música,Matías Rojo,2013,78,https://drive.google.com/file/d/1fppTzBQbLk12Lq_AxQq60tvJ4UzfbWJC/view?usp=sharing,https://letterboxd.com/film/algunos-dias-sin-musica/,,
Los sentidos,Marcelo Burd,2015,72,https://drive.google.com/file/d/1wB_l5eB0Yh4WnSIs_27NDPoAtJTr69TI/view?usp=sharing,https://letterboxd.com/film/los-sentidos/,,
De zurda,Juan Pablo Méndez,2014,92,https://drive.google.com/file/d/19QoSjXYA7SUpP3lgqojFx_9lSG3MgMU5/view?usp=sharing,https://letterboxd.com/film/de-zurda/,,
La corporación,Fabián Forte,2014,90,https://drive.google.com/file/d/1ZT-MRAbau10ODe1LaPHALC42fv1_0b_F/view?usp=sharing,https://letterboxd.com/film/the-corporation-2012/,,
El camino del vino,Nicolás Carreras,2012,95,https://drive.google.com/file/d/1g0WXpD-0Qjgv3H2sFE6NCy2YY-ZARw8F/view?usp=sharing,https://letterboxd.com/film/el-camino-del-vino/,,
Líneas de teléfono,Marcelo Brigante,1997,18,https://drive.google.com/file/d/1LjcgDpF4iUwEfWnUoCabOgcVb9anzaVC/view?usp=sharing,https://letterboxd.com/film/historias-breves-ii-telephones-lines/,,
Salgán & Salgán,Caroline Neal,2015,85,https://drive.google.com/file/d/1rytmbx8C2FI4WO0iAJwRaN9rLEPjw4uK/view?usp=sharing,https://letterboxd.com/film/salgan-salgan/,,
La ciudad de las réplicas,Belina Zavadisca,2016,67,https://drive.google.com/file/d/1XFaBuuNEyF6wxv2SMpNAVRh2vRCgVyLi/view?usp=sharing,https://letterboxd.com/film/la-ciudad-de-las-replicas/,,
Tatuado,Eduardo Raspo,2005,84,https://drive.google.com/file/d/1iMrm6gpPwN7-zYg_FzKhJIkQhB4Sular/view?usp=sharing,https://letterboxd.com/film/tatuado/,,
Los corroboradores,Luis Bernárdez,2017,70,https://drive.google.com/file/d/1__kNCGxRqXSWgrDbIYz4ZYJODa_npzAZ/view?usp=sharing,https://letterboxd.com/film/los-corroboradores/,,
La vieja de atrás,Pablo José Meza,2011,115,https://drive.google.com/file/d/1XBpAAufDu5HL5XTgAiRBF19dityeCLDk/view?usp=sharing,https://letterboxd.com/film/the-old-woman-at-the-back/,,
Alunizar,Pepa Astelarra y Lucas Larriera,2015,100,https://drive.google.com/file/d/1LBgFs-OjhFDA8N5EIJy6tgbzWI4lQYw1/view?usp=sharing,https://letterboxd.com/film/alunizar/,,
"Musica, alegria y amor",Enrique Carreras,1956,70,https://drive.google.com/file/d/1GcnZZo9PoZHrGaLm_gTTSduwon4xiAka/view?usp=sharing,https://letterboxd.com/film/musica-alegria-y-amor/,,
Venga a bailar el rock,Carlos Marcos Stevani,1957,57,https://drive.google.com/file/d/1KcMkLZVgn_XGxqUP0NQYAqWsZk8dzgUh/view?usp=sharing,https://letterboxd.com/film/venga-a-bailar-el-rock/,,
El origen de la tristeza,Oscar Frenkel,2017,74,https://drive.google.com/file/d/1EIakXTPGrjq4s3m1Et4JSzwtymINCKJG/view?usp=sharing,https://letterboxd.com/film/the-origin-of-sadness/,,
"Mercedes Sosa - Cantora, un viaje íntimo",Rodrigo H. Vila,2009,100,https://drive.google.com/file/d/1jGoCUu8DVW9KDj8xc0-cZ4kSICOS6iZi/view?usp=sharing,https://letterboxd.com/film/mercedes-sosa-cantora-un-viaje-intimo/,,
El oscuro lugar donde habitan,Gabriel Musco,2021,90,https://drive.google.com/file/d/1nQXzwmztcTUf_aGNQVLRTFk0lcrRxBTt/view?usp=sharing,https://letterboxd.com/film/dark-fears/,,
"Mercedes Sosa, la voz de Latinoamérica",Rodrigo H. Vila,2013,93,https://drive.google.com/file/d/1xMOdEeoKC_SmWNcqIl4wc9rKZC0hCUgh/view?usp=sharing,https://letterboxd.com/film/mercedes-sosa-the-voice-of-latin-america/,,
Mi hermano Esopo (Historia de un Mateo),Luis Mottura,1952,95,https://drive.google.com/file/d/1yfd8JIvAqtNxUDWY9w_qNKUniO4KCAJn/view?usp=sharing,https://letterboxd.com/film/mi-hermano-esopo-historia-de-un-mateo/,,
Alicia,Alejandro Rath,2019,72,https://drive.google.com/file/d/1ICvAqqYl_cCpwQLCzPFz1O1M5uUDSt5a/view?usp=sharing,https://letterboxd.com/film/alicia-2018/,,
Caprichosa y millonaria,Enrique Santos Discépolo,1940,75,https://drive.google.com/file/d/18ljCIvlOh_2rjUZe5T9N4MiXjucRaCom/view?usp=sharing,https://letterboxd.com/film/caprichosa-y-millonaria/,,
"Kartun, el año de Salomé",Hugo Crexell y Mónica Salerno,2013,85,https://drive.google.com/file/d/1X3_gGHF9YbiDNBgEvZgk-4ytLMYuocsm/view?usp=sharing,https://letterboxd.com/film/kartun-el-ano-de-salome/,,
Miss Carbón,Agustina Macri,2025,94,https://drive.google.com/file/d/1cOecPpLMf5xBZs3hzeCZ2TzS9-Kwi3Aq/view?usp=sharing,https://letterboxd.com/film/queen-of-coal/,,
"Dolores, un día se quedó sola",Rocío Ray y Sebastián Alberto Juiz,2019,62,https://drive.google.com/file/d/10QJmfWTLSNNVJpaPGJsbT2roRCxx2AaU/view?usp=sharing,https://letterboxd.com/film/one-day-dolores-was-on-her-own/,,
La parte oscura,Max Coronel,2020,54,https://drive.google.com/file/d/1cvWePldbHLvp2GTlCpxmQtaZo7ea06PS/view?usp=sharing,https://letterboxd.com/film/the-devils-shadow/,,
Canuto Cañete y los 40 ladrones,Leo Fleider,1964,78,https://drive.google.com/file/d/1mrNnR2KON2N1HmUzkAn0_AWfm3Y-Giuw/view?usp=sharing,https://letterboxd.com/film/canuto-canete-y-los-40-ladrones/,,
"Esquiú, una luz en el sendero",Ralph Pappier,1965,95,https://drive.google.com/file/d/1vq9dGbZKCC6_sGXSY7fONynA6eQyffNP/view?usp=sharing,https://letterboxd.com/film/esquiu-una-luz-en-el-sendero/,,
Atenas,César González,2019,76,https://drive.google.com/file/d/1Ue4GpK8M0IFFzJ3uS-wFmFvUWTox_qAI/view?usp=sharing,https://letterboxd.com/film/atenas/,,
La creciente,Franco González y Demián Santander,2019,70,https://drive.google.com/file/d/1UuXfAbDunECVgyVx3dbOcXJrbJTO5oxF/view?usp=sharing,https://letterboxd.com/film/the-surge/,,
"Amalio Reyes, un hombre",Enrique Carreras,1970,85,https://drive.google.com/file/d/1wBQRo990lPxjFaxnOITRZO31OyiQRFNU/view?usp=sharing,https://letterboxd.com/film/amalio-reyes-un-hombre/,,
Excursiones,Ezequiel Acuña,2009,80,https://drive.google.com/drive/folders/1550Xq976kiFZqTnWAU-OyULt_mC-IPC0?usp=sharing,https://letterboxd.com/film/sightseeing/,,
Comedia rota,Oscar Barney Finn,1978,110,https://drive.google.com/file/d/1IV5MwWdd4b_TnVqSDOaMesvqE_r6NFgJ/view?usp=sharing,https://letterboxd.com/film/comedia-rota/,,
Delito de corrupción,Enrique Carreras,1991,97,https://drive.google.com/file/d/1NFUQ-nzLSYlAmoLuCWcwIzXPY39zsAua/view?usp=sharing,https://letterboxd.com/film/delito-de-corrupcion/,,
Romance sin palabras,Leopoldo Torres Ríos,1948,82,https://drive.google.com/file/d/1rTO7CLvq3oKhp5xW17EqeRxeQfwr0tnG/view?usp=sharing,https://letterboxd.com/film/romance-sin-palabras/,,
Delirio,Arturo García Buhr,1944,72,https://drive.google.com/file/d/16LqlAcOtjrQ4l7bNNjDjxA6L_WHQWm2h/view?usp=sharing,https://letterboxd.com/film/delirio-1944/,,
Leviatán,Sergio Esquenazi,2016,80,https://drive.google.com/file/d/1koxcH5uOBrDmaPSiseiH3ke8ByWv0cwv/view?usp=sharing,https://letterboxd.com/film/leviatan/,,
Cazadores de utopías,David Blaustein,1996,155,https://drive.google.com/file/d/1ZanPwDGX_2HBYsXUrqH3r6-fc1iMkX3-/view?usp=sharing,https://letterboxd.com/film/cazadores-de-utopias/,#MemoriaAbierta,
La valija,Enrique Carreras,1971,90,https://drive.google.com/file/d/1tyxG7lHUJy6LxHotxs_NJ5rs78o3uKSu/view?usp=sharing,https://letterboxd.com/film/la-valija/,,
El seductor,Luis Bayón Herrera,1950,97,https://drive.google.com/file/d/1yk9OQl6wD6QfV9Zq1g6cvuIeQFy27KgV/view?usp=sharing,https://letterboxd.com/film/el-seductor-1950/,,
Como un avión estrellado,Ezequiel Acuña,2005,80,https://drive.google.com/drive/folders/1ii4MnmuH9FQhupTKHxeVdeHBwJo1Liq_?usp=sharing,https://letterboxd.com/film/como-un-avion-estrellado/,,
Merello x Carreras,Victoria Carreras,2015,84,https://drive.google.com/file/d/1ps8ExfH4LWzv4Q8PlNXV5OaXpWZbwV8S/view?usp=sharing,https://letterboxd.com/film/merello-x-carreras/,,
Un hombre de cine,Hernán Gaffet,2023,113,https://drive.google.com/file/d/11oBxafHvXmTA-2AFV0kju2vkH5x1e8I7/view?usp=sharing,https://letterboxd.com/film/a-movie-man/,,
Mi novia es un fantasma,Francisco Múgica,1944,75,https://drive.google.com/file/d/160Gk1Dl1EUoUSrW73Zfk0gm6QeKo2c4Y/view?usp=sharing,https://letterboxd.com/film/mi-novia-es-un-fantasma/,,
Sin alma ni tiempo,Adolfo Nicolás Somavilla,1981,7,https://drive.google.com/file/d/1T4b4S0lC88bhAfs_0xuwik39IfVAcylJ/view?usp=sharing,https://letterboxd.com/film/sin-alma-ni-tiempo/,,
Iraqi Short films,Mauro Andrizzi,2008,94,https://drive.google.com/file/d/1Mz8UMUtQqpkStWY7fyPwlNUYh_seI5Nu/view?usp=sharing,https://letterboxd.com/film/iraqi-short-films/,,
Leónidas,Miguel Colombo,2019,74,https://drive.google.com/file/d/1RJKair1-n-0uQ3nUn4PMqdpfuTZrJy_a/view?usp=sharing,https://letterboxd.com/film/leonidas/,,
Domadoras de dragones,Damián Leibovich,2023,105,https://drive.google.com/file/d/1WFUIBoWWJrCG4EEBC27KIOoglIImlRWK/view?usp=sharing,https://letterboxd.com/film/domadoras-de-dragones/,,
"Adiós, problemas",Kurt Land,1955,79,https://drive.google.com/file/d/1puL1nXJEa2TzY7mhA7GZfZ7081zWZ7yn/view?usp=sharing,https://letterboxd.com/film/goodbye-problems/,,
Los hijos de Fierro,Pino Solanas,1978,134,https://drive.google.com/file/d/1ScCBVGQBi2HrsFvNuj4IWu9Agby8hEno/view?usp=sharing,https://letterboxd.com/film/the-children-of-fierro/,,
"Perón, sinfonía del sentimiento",Leonardo Favio,1999,340,https://drive.google.com/drive/folders/1Oag01fbujqQ5ZazFcOFn3eaVSEordY5b,https://letterboxd.com/film/peron-symphony-of-feeling/,,
La gran carrera de quesos,Danilo Galgano y Mariano Gregorini,2013,74,https://drive.google.com/file/d/17OnHrgqq3W_6KDv_xSOqFwsqRDGOtCqf/view?usp=sharing,https://letterboxd.com/film/la-gran-carrera-de-quesos/,,
La película,José María Paolantonio,1975,95,https://drive.google.com/file/d/139YPqkmZtQBfJ56MlVx0I81rB2DPqRmn/view?usp=sharing,https://letterboxd.com/film/la-pelicula/,,
El último payador,Ralph Pappier y Homero Manzi,1950,88,https://drive.google.com/file/d/1GEBFbCNv1RAtpiTiGA-UpQl0Ff97GfGE/view?usp=sharing,https://letterboxd.com/film/el-ultimo-payador/,,
Por un tiempo,Gustavo Garzón,2013,85,https://drive.google.com/file/d/1be8sJ8RibCfaKb__9kW6tCMEbWkfPmeV/view?usp=sharing,https://letterboxd.com/film/por-un-tiempo/,,
I am mad,Baltazar Tokman,2013,71,https://drive.google.com/file/d/1l6erYfrJd3_FL6HXHc2f_4bDatpZIx05/view?usp=sharing,https://letterboxd.com/film/i-am-mad/,,
Cantata de las cosas solas,Willi Behnisch,2003,52,https://drive.google.com/file/d/1qNWVsiXNxwiTH-m0aUAxP_4T7axtE8LK/view?usp=sharing,https://letterboxd.com/film/cantata-de-las-cosas-solas/,,
Memoria de un escrito perdido,Cristina Raschia,2010,52,https://drive.google.com/file/d/1xvcK7HClHVa-wmPrLoW_UOe45nThqH_5/view?usp=sharing,https://letterboxd.com/film/memoria-de-un-escrito-perdido/,,
Caño dorado,Eduardo Pinto,2009,101,https://drive.google.com/file/d/1yXe90gbWv1bsUZvD0h2TsbMS0z4B4cXA/view?usp=sharing,https://letterboxd.com/film/cano-dorado/,,
Bronces en isla verde,Adriana Yurcovich,2015,88,https://drive.google.com/file/d/159Evc6oTBcrZCVshl-X6OSuuE9X5sBi5/view?usp=sharing,https://letterboxd.com/film/bronces-en-isla-verde/,,
Tunteyh o el rumor de las piedras,Marina Rubino,2014,74,https://drive.google.com/file/d/17W25Bxz8Yk1BKvha09kXl1X7rbb1TA95/view?usp=sharing,https://letterboxd.com/film/tunteyh-o-el-rumor-de-las-piedras/,,
Consejos para seguir bailando,Martín Basterretche,2017,70,https://drive.google.com/file/d/18dxs8JAhPWROfLM0Ss_W8PvRPBYdpn7F/view?usp=sharing,https://letterboxd.com/film/consejos-para-seguir-bailando/,,
"Incayal, la negación de nuestra identidad",Myriam Angueira y Guillermo Glass,2014,62,https://drive.google.com/file/d/1BDMC8U4KnkNkW8QsJxO9YKiz7U9igMXf/view?usp=sharing,https://letterboxd.com/film/incayal-la-negacion-de-nuestra-identidad/,,
Los ojos del siglo (Volumen I),Manuel Peña Rodríguez,1957,88,https://drive.google.com/file/d/1ETln12FxwlHip8fYoPJzLxS3leQd-Mht/view?usp=sharing,https://letterboxd.com/film/los-ojos-del-siglo-volumen-i/,,
Peperina,Raúl de la Torre,1995,93,https://drive.google.com/file/d/1Lqbne-jh7JvdYkhL4XooRgtTpqLMohzK/view?usp=sharing,https://letterboxd.com/film/peperina/,,
Silvia,Paula Kuschnir,2015,67,https://drive.google.com/file/d/1TdzuJmbLfSqkaxS-kYL67g_jRu6ohTa9/view?usp=sharing,https://letterboxd.com/film/silvia-2015/,#MemoriaAbierta,
Sonata en si menor,Patricio Escobar,2014,80,https://drive.google.com/file/d/1Vw8s_OXrpTQlkEA9PDNpVjKE_5kO7cBF/view?usp=sharing,https://letterboxd.com/film/sonata-en-si-menor/,,
Satori Sur,Federico Rotstein,2020,70,https://drive.google.com/file/d/1ZcTlgOrV-kbTxHCU-6uSoU3cR2yfz-RA/view?usp=sharing,https://letterboxd.com/film/satori-sur/,,
La virgen de la tierra,Nicolás Bratosevich,2016,107,https://drive.google.com/file/d/1ZuC2iyh06xxY4RbRuQ1-y8tpA2SX1Hf7/view?usp=sharing,https://letterboxd.com/film/la-virgen-de-la-tierra/,,
Bienaventurados los mansos,Patricio Escobar,2017,80,https://drive.google.com/file/d/1jVlk3Vawsa1g0V3qITlUG91fBneNuJK6/view?usp=sharing,https://letterboxd.com/film/blessed-are-the-meek-2017/,,
La cáscara rota,Florencia Mujica,2014,84,https://drive.google.com/file/d/1xMju7dTbJ2sHDmwZYgMAZPOTu0kDBxXF/view?usp=sharing,https://letterboxd.com/film/la-cascara-rota/,,
Argentynska lekcja,Wojciech Staron,2011,56,https://drive.google.com/file/d/10Rf8XHs44xVjD2iZB29lm6k2_SWgEhxx/view?usp=sharing,https://letterboxd.com/film/argentinian-lesson,,
Sucedió en el internado,Emilio Vieyra,1985,95,https://drive.google.com/file/d/17LYs1VeZcdrntK0pmjULbgnxGKPx10iB/view?usp=sharing,https://letterboxd.com/film/it-happened-at-the-boarding-school/,,
Nina,Sofía Vaccaro,2010,50,https://drive.google.com/file/d/1E7HUBE8MJioJvdIFKGfD2jzziIZWcx1I/view?usp=sharing,https://letterboxd.com/film/nina-2010/,,
Capitán Veneno,Henri Martinent,1943,86,https://drive.google.com/file/d/1LMLoryl4zHDVPAVagzxNvTW-HMjZcTI7/view?usp=sharing,https://letterboxd.com/film/capitan-veneno/,,
Senda india,Daniela Seggiaro,2024,76,https://drive.google.com/file/d/1kH5KyxmS3mRup6VL9RQZ2AD06jJ-7g78/view?usp=sharing,https://letterboxd.com/film/senda-india/,,
Lengua materna,Liliana Paolinelli,2010,78,https://drive.google.com/file/d/1ffUQTyq6LXGjWW13F4QVjrqqDauss6bC/view?usp=sharing,https://letterboxd.com/film/mother-tongue-2010/,,
"¡Cómo te extraño, mi amor!",Enrique Cahen Salaberry,1966,75,https://drive.google.com/file/d/1gQs3xD_Bc-_kMCfLEDvyrDBhh18_ii4R/view?usp=sharing,https://letterboxd.com/film/como-te-extrano/,,
Vigilantes y ladrones,Carlos Rinaldi,1952,62,https://drive.google.com/file/d/1kj6SgXaTYAyIMCY4CKE-W6yT6qoh2pFH/view?usp=sharing,https://letterboxd.com/film/vigilantes-y-ladrones/,,
Moto,Gastón Sahajdacny,2022,66,https://drive.google.com/file/d/1krADOr-CcQfB4Urgl967L_l--ayb2DPH/view?usp=sharing,https://letterboxd.com/film/moto-2022/,,
Sostenido en la menor,Pedro Stocki,1986,92,https://drive.google.com/file/d/13Bocxm_sjAEOkhwBsmwac-fMHjLNAC_M/view?usp=sharing,https://letterboxd.com/film/the-messes-of-susana/,#RAROVHS,
El amor (primera parte),"Alejandro Fadel, Martín Mauregui, Juan Schnitman, Santiago Mitre",2005,102,https://drive.google.com/drive/folders/1SPeknJcqsbXyUp3scw1xeTyr_pGpNFCy?usp=sharing,https://letterboxd.com/film/love-part-one/,,
Vergüenza y respeto,Tomás Lipgot,2015,81,https://drive.google.com/file/d/16yPwoTLzG_LWPYEwqRWxvCd9aiKMH0NJ/view?usp=drive_link,https://letterboxd.com/film/verguenza-y-respeto/,,
Entre los hielos de las islas Orcadas,José Manuel Moneta,1928,56,https://drive.google.com/file/d/1Qj8t4diS5VfbChi1_0qrgU5mdJgXGNqF/view?usp=drive_link,https://letterboxd.com/film/entre-los-hielos-de-las-islas-orcadas/,,
Manuelita Rosas,Ricardo Villarán,1925,56,https://drive.google.com/file/d/16xSZ0zUvp8WHrMHY9LNri8TjRw64WioP/view?usp=drive_link,https://letterboxd.com/film/manuelita-rosas/,,
Por las sendas de Uspallata,Cinematográfica Valle,1927,50,https://drive.google.com/file/d/1d5gyaIymrCXCg4OEHC1nX8CwcYHNxC_O/view?usp=drive_link,??,,
Mujeres con pelotas,Gabriel Balanovsky y Ginger Gentile,2014,75,https://drive.google.com/file/d/1zst8Y3FVt2OcJLxRlmicTf9Yr9iBhc_K/view?usp=drive_link,https://letterboxd.com/film/mujeres-con-pelotas/,,
"Ricardo Becher, Recta Final",Tomás Lipgot,2010,70,https://drive.google.com/file/d/17SusDwrKg5xRU4Ymj3PWqAaMcH4483EZ/view?usp=drive_link,https://letterboxd.com/film/ricardo-becher-the-final-stage/,,
Los alegres,Marco Rossi,2022,70,https://drive.google.com/file/d/1d3Vapof2Yj7qLt7ITKoNfB6QY_fyf99C/view?usp=sharing,https://letterboxd.com/film/los-alegres/,,
La ñata contra el vidrio,"Jorge Enrique Freeland, Ricardo René García, René Palacios Moore, Hugo Quintana, Daniel Pires Mateus, Juan Bautista Stagnaro",1972,97,https://drive.google.com/file/d/1bdr_G5Blu8UPMvTGXQy4tZJYaKQGr0Ha/view?usp=sharing,https://letterboxd.com/film/la-nata-contra-el-vidrio/,,
El día que me quieras,Enrique Cahen Salaberry,1969,93,https://drive.google.com/file/d/173klBAUBl2p70J4BMKKXGtpzToeJMATt/view?usp=sharing,https://letterboxd.com/film/el-dia-que-me-quieras-1969/,,
Películas recuperadas,Lorena Muñoz,2011,240,https://drive.google.com/drive/folders/1uu3f5ru1XcI-_njO_W0cShvOuy2gRKGo?usp=sharing,??,,
Ama y haz lo que quieras,Laura Plasencia,2018,70,https://drive.google.com/file/d/1CXf9CtO1i3bT0q3ch_1ew_4b5fuS5gnu/view?usp=sharing,https://letterboxd.com/film/ama-y-haz-lo-que-quieras/,,
Una mujer sin importancia,Luis Bayón Herrera,1945,85,https://drive.google.com/file/d/1ay0bZIJBK0SmFEOTTnFgI6Yq3-M9931z/view?usp=sharing,https://letterboxd.com/film/una-mujer-sin-importancia/,,
La campana nueva,Luis Moglia Barth,1950,68,https://drive.google.com/file/d/1q1fXPhOfD0MHNslf3LWXiil5_cZpczyH/view?usp=sharing,https://letterboxd.com/film/la-campana-nueva/,,
Parking,Agustín Rolandelli,2025,90,https://drive.google.com/file/d/1DxbCM9VqAOpbsAM7VdAFkWHEFreOw9OI/view?usp=sharing,https://letterboxd.com/film/parking-2025-1/,,
Y abrázame,Javier Rao,2017,63,https://drive.google.com/file/d/1ZMbe_gKoyiT7CF-a_7Yg01AsRPhKB5G8/view?usp=sharing,https://letterboxd.com/film/embrace-me/,,
Un oscuro día de injusticia,Julio Azamor y Daniela Fiore,2018,11,https://drive.google.com/file/d/1ddvQOKvpmGwpBUcglGCtU77bgyLrQmhH/view?usp=sharing,https://letterboxd.com/film/a-dark-day-of-injustice/,,
"Ángel, la diva y yo",Pablo Nisenson,1999,93,https://drive.google.com/file/d/1swRQ6h6iYoTu2_wRyzJmVp_x68Lzql7V/view?usp=sharing,https://letterboxd.com/film/angel-la-diva-y-yo/,,
El hombre de las sorpresas,Leopoldo Torres Ríos,1949,74,https://drive.google.com/file/d/1vKLBcn7_j0WzB29FC3d3d1OcxFbIXhSU/view?usp=sharing,https://letterboxd.com/film/el-hombre-de-las-sorpresas/,,
Ahora y siempre,Rosendo Ruiz,2019,65,https://drive.google.com/file/d/135rbx5EhkCONdb60o7GkzhvW6gBC2evJ/view,https://letterboxd.com/film/ahora-y-siempre/,,
La vida dormida,Natalia Labaké,2019,74,https://drive.google.com/file/d/15o8mpj8t2lQYqlYdxao0rgbcbW4_CvCX/view?usp=sharing,https://letterboxd.com/film/la-vida-dormida/,,
Sapos,Baltazar Tokman,2019,86,https://drive.google.com/file/d/1IErfmq2z6VN0CZf9yUDsino9zwQrQgwH/view?usp=sharing,https://letterboxd.com/film/toads/,,
Vino a ser belleza,Sol Janik,2019,78,https://drive.google.com/file/d/1LDvjgec4Mu-f47b_mymRCBkA0GH3menJ/view?usp=sharing,??,,
Salomón,Rosario Cervio,2019,56,https://drive.google.com/file/d/1ObBZNg3RFdA8njMr5PKOo86kxF3bxsPu/view?usp=sharing,??,,
La risa es cosa seria,Maximiliano Moguillansky,2019,71,https://drive.google.com/file/d/1UScLCRMPsy4gMp1pbAL24GXz48DFrbXu/view?usp=sharing,??,,
Madre baile,Carolina Rojo,2020,110,https://drive.google.com/file/d/1kGNDj8-zJMsfaID_Zz1rxVqfTSS2NM1x/view?usp=sharing,https://letterboxd.com/film/madre-baile/,,
Alguien más en quien confiar,Gabriel Patrono y Matías Lojo,2018,85,https://drive.google.com/file/d/1mgT68399DEGa3ACdBwfRnxiXB4Hmg37w/view?usp=sharing,https://letterboxd.com/film/alguien-mas-en-quien-confiar/,,
La calor,Martín Liji,2020,67,https://drive.google.com/file/d/1oV5KcDQILzfV-SdOaIJveDEH6my-pWvu/view?usp=sharing,https://letterboxd.com/film/la-calor/,,
Mawiza ñi Pewma,Ailén Herradón,2019,72,https://drive.google.com/file/d/1vqL_HnBgaKd4ssTumhBXRMRtD_Wvcu_8/view?usp=sharing,https://letterboxd.com/film/mawiza-ni-pewma-el-sueno-de-la-montana/,,
Amanecer en mi tierra,Ulises de la Orden,2019,80,https://drive.google.com/file/d/1w1KZR06Ur_mvoJzlJB2mznt4Pn0vjSEs/view?usp=sharing,https://letterboxd.com/film/amanecer-en-mi-tierra/,,
Al borde del día,Lucas Gabriel Olivares,2019,59,https://drive.google.com/file/d/1x5GFyE1BHCuV_oq_GpAoKNrjVijs9UwZ/view?usp=sharing,https://letterboxd.com/film/al-borde-del-dia/,,
Mar de amores,Víctor Dínenzon,1998,90,"https://drive.google.com/file/d/1Ah8nus0Giu_Yy4jm5LU3zlXObcvpvyz_/view?usp=sharing,",https://letterboxd.com/film/mar-de-amores/,,
Naturaleza muerta,Gabriel Grieco,2015,98,https://drive.google.com/file/d/1EkvECVsc-g68fSR2HHxedfyqCpDsDc5k/view?usp=sharing,https://letterboxd.com/film/still-life-2014/,,
